url,label
http://account-techcombank.cf/verify/account,1
http://techcombank-login.us/security/check,1
https://secure-techcombank.info/verify?token=abc123,1
http://techcombanks.com/login?session=expired,1
https://techcombank-account.cf/account/verify,1
http://secure.techcombank.net/password/reset,1
http://techcombank-verify.cc/login/secure,1
https://account-techcombank.net/security/check,1
https://techcombank-official.com/verify?token=abc123,1
https://techc-ombank.ml/wallet/verify,1
https://techcombanklogin.us/account,1
http://verify-techcombank.cc/account/verify,1
http://techcombank-support.com/banking/login,1
http://momoaccount.club/confirm/account,1
http://momoaccount.club/account/update,1
http://login-momo.pw/confirm/account,1
https://momo-3.in/password/reset,1
http://verify-momo.cc/verify?token=abc123,1
http://momo-5.website/payment/verify,1
http://momo-wallet.pw/banking/login,1
https://secure.momo.to/login,1
https://momo-secure.site/account/verify,1
http://secure-momo.site/secure/login,1
http://momon.vip/wallet/verify,1
http://verify-momo.cc/verify/account,1
https://momo0.com/confirm/account,1
http://momoi.io/signin,1
http://login.momo.to/signin,1
https://secure.momo.to/verify?token=abc123,1
http://login-momo.pw/account,1
http://momon.vip/login?session=expired,1
http://momo-verify.info/verify?token=abc123,1
https://momo-verify.cc/account/update,1
https://login-momo.co/account,1
http://account-momo.club/banking/login,1
http://momowallet.pw/verify?token=abc123,1
http://account-momo.club/account/verify,1
https://momo.com/banking/login,1
http://momoverify.cc/verify?token=abc123,1
https://momo-v.cc/confirm/account,1
https://momo-secure.site/auth/verify,1
http://momoverify.cc/password/reset,1
http://momo-update.games/confirm/account,1
http://account-momo.club/login?session=expired,1
http://momo-verify.info/account/update,1
https://momom.info/login,1
http://momo-y.tk/banking/login,1
http://secure-momo.site/verify/account,1
https://momo-3.in/login/secure,1
http://mommo.us/wallet/verify,1
http://momon.vip/verify,1
http://momo-update.games/signin,1
http://momo-payment.tk/payment/verify,1
http://momoverify.cc/account/suspended,1
http://momo-login.co/secure/login,1
https://momo.com/payment/verify,1
https://momom.info/login/secure,1
https://momo8.org/secure,1
http://momo-verify.info/signin,1
http://www.momo-secure.to/login?session=expired,1
https://momo-x.vip/login/secure,1
https://momo-x.vip/payment/verify,1
https://momo-support.com/login?session=expired,1
